year,municipality_nis_code,Gemiddeld_inkomen_per_aangifte,Mediaan_inkomen_per_aangifte,Gemiddeld_inkomen_per_inwoner,Interkwartiel_verschil,Interkwartiele_coefficient,Interkwartiele_assymmetrie,Welvaartsindex
2014,37018,32383,25337,17424,26942,106,27,99
2014,37020,31226,24704,17660,24324,98,24,100
2014,38000,32690,23350,20249,23642,101,27,115
2014,38002,28401,23192,15650,22650,98,22,89
2014,38008,28940,21294,18415,20296,95,29,104
2014,38014,38608,25297,24188,27341,108,28,137
2014,38016,29435,22349,18880,20500,92,27,107
2014,38025,29677,23234,17742,23833,103,27,100
2014,40000,33607,25816,19163,26439,102,24,108
2014,41000,34048,26366,19576,26684,101,24,111
2014,41002,33061,25465,19212,25493,100,23,109
2014,41011,33813,27194,18888,26451,97,21,107
2014,41018,32254,25256,18500,25160,100,25,105
2014,41024,36149,27658,20946,27794,100,23,118
2014,41027,35578,27900,20092,28766,103,25,114
2014,41034,35339,27300,19955,27642,101,25,113
2014,41048,32988,25660,18963,25253,98,23,107
2014,41063,35328,27734,19750,28967,104,25,112
2014,41081,35735,27422,20839,28950,106,27,118
2014,41082,36200,27557,20982,28565,104,26,119
2014,42000,33548,25959,19138,25875,100,25,108
2014,42003,34065,25998,19324,26475,102,25,109
2014,42004,36423,28072,20356,29672,106,28,115
2014,42006,32951,25670,19085,25456,99,25,108
2014,42008,31707,24591,17872,23347,95,27,101
2014,42010,36203,27080,20916,28262,104,27,118
2014,42011,33918,26676,19353,26152,98,22,109
2014,42023,38199,27075,21284,30778,114,27,120
2014,42025,32290,25213,19083,24362,97,22,108
2014,42026,34384,27510,19733,27612,100,23,112
2014,42028,31411,25108,17155,23818,95,22,97
2014,43000,31431,25052,18191,24508,98,23,103
2014,43002,32687,26106,18849,26400,101,26,107
2014,43005,30148,23684,17846,22170,94,22,101
2014,43007,34512,26502,19491,28222,106,25,110
2014,43010,31657,25129,18025,24537,98,23,102
2014,43014,31462,24921,18061,25799,104,26,102
2014,43018,30239,25279,17741,22821,90,20,100
2014,44000,33791,25594,19405,26998,105,24,110
2014,44001,35998,27356,20159,30027,110,29,114
2014,44011,34339,26396,19630,27985,106,25,111
2014,44012,45503,32674,24755,42665,131,32,140
2014,44013,38879,27850,22182,30397,109,27,125
2014,44019,34765,27430,19658,28216,103,27,111
2014,44020,37244,28307,20892,30161,107,27,118
2014,44021,30639,23580,18013,23546,100,20,102
2014,44029,32454,25812,18293,25040,97,21,103
2014,44034,37890,28435,20822,32881,116,28,118
2014,44036,37537,28308,20918,31279,110,27,118
2014,44040,36845,28356,20869,31755,112,25,118
2014,44043,38688,28382,21769,33520,118,31,123
2014,44045,34873,27156,19208,29717,109,28,109
2014,44048,35696,26770,20539,30644,114,29,116
2014,44049,36058,26755,19810,31861,119,31,112
2014,44052,38076,29066,21074,32909,113,27,119
2014,44064,49092,28989,27679,41139,142,34,157
2014,44072,32042,25720,18600,24661,96,24,105
2014,44073,33874,26677,19124,27439,103,28,108
2014,44080,33660,26001,19192,27009,104,27,109
2014,44081,33402,26354,18723,26966,102,26,106
2014,45000,33416,25920,18774,26642,103,23,106
2014,45017,36869,26880,20597,30339,113,26,116
2014,45035,33901,26423,19540,26569,101,22,111
2014,45041,27712,22236,15078,19613,88,20,85
2014,45057,35347,27388,19632,27847,102,25,111
2014,45059,33085,26537,19245,26582,100,23,109
2014,45060,33560,26585,18835,27119,102,20,107
2014,45061,37875,28451,20612,33377,117,28,117
2014,45062,35610,26896,20511,31205,116,28,116
2014,45063,35803,28457,19684,31160,109,26,111
2014,45064,35263,26644,19981,29638,111,25,113
2014,45065,37193,28296,20545,32474,115,31,116
2014,46000,33573,25748,18692,25822,100,25,106
2014,46003,35626,27013,20033,28469,105,29,113
2014,46013,35379,26682,19365,27795,104,32,110
2014,46014,33294,25937,18214,25656,99,21,103
2014,46020,35274,26961,19228,29081,108,28,109
2014,46021,31639,24314,17853,23283,96,22,101
2014,46024,33359,26205,18700,25681,98,24,106
2014,46025,33606,25404,18575,25151,99,27,105
2014,50000,27432,21009,15517,20165,96,29,88
2014,51000,29972,23543,17008,23500,100,23,96
2014,51004,30656,23887,17664,24551,103,24,100
2014,51008,28499,22856,15990,21640,95,20,90
2014,51009,27201,21207,15700,20174,95,27,89
2014,51012,30451,23209,16672,23848,103,28,94
2014,51014,31335,25569,16958,26559,104,23,96
2014,51017,31217,24464,17829,24843,102,21,101
2014,51019,30539,23767,18011,24017,101,20,102
2014,51065,31180,24824,17360,23805,96,20,98
2014,52000,25953,19953,14595,18120,91,30,83
2014,52010,25883,20271,15156,18294,90,29,86
2014,52011,23573,18437,13170,15793,86,35,74
2014,52012,24043,19112,13524,16066,84,30,76
2014,52015,26595,21136,15074,19126,90,24,85
2014,52018,22571,17988,11817,14474,80,37,67
2014,52021,27468,21046,15652,20210,96,29,89
2014,52022,26552,20418,15245,18302,90,28,86
2014,52025,35637,26264,20409,28021,107,27,115
2014,52043,26043,20493,14634,18742,91,27,83
2014,52048,34655,26164,20140,26959,103,26,114
2014,52055,33159,25379,18501,27385,108,26,105
2014,52063,33122,23511,18858,25776,110,27,107
2014,52074,27796,21458,15447,20506,96,26,87
2014,52075,34791,24980,19878,28617,115,30,112
2014,53000,26965,20540,15373,19816,96,31,87
2014,53014,23759,18754,13788,16149,86,34,78
2014,53020,25193,19206,14571,17859,93,38,82
2014,53028,26022,20296,15014,18767,92,30,85
2014,53039,26601,20638,14759,19407,94,30,83
2014,53044,37542,28774,19082,33788,117,26,108
2014,53046,32031,25078,17291,25979,104,23,98
2014,53053,27596,20632,15724,20811,101,31,89
2014,53065,23779,18729,13484,16293,87,36,76
2014,53068,24529,19125,14489,17559,92,34,82
2014,53070,28174,21862,16683,21028,96,25,94
2014,53082,23269,18135,13020,15742,87,40,74
2014,53083,30743,24055,17685,24169,100,21,100
2014,53084,32196,24505,18452,26236,107,27,104
2014,54000,26532,21280,14709,19056,90,24,83
2014,54007,26718,21219,14746,19210,91,25,83
2014,54010,25955,21416,14592,18533,87,20,83
2014,55000,28877,21927,16166,22083,101,27,91
2014,55004,32063,24299,17858,26673,110,25,101
2014,55010,33471,24556,18781,26547,108,27,106
2014,55022,25376,19699,14302,18051,92,32,81
2014,55023,28302,22439,16191,22135,99,25,92
2014,55035,32265,24219,17999,25831,107,26,102
2014,55039,36812,26953,19980,32790,122,29,113
2014,55040,30969,23410,16946,24811,106,25,96
2014,55050,30423,23637,17073,23950,101,25,97
2014,56000,28324,21451,16228,21340,99,30,92
2014,56001,26041,20569,14950,18381,89,28,85
2014,56005,28050,20986,15987,21722,104,34,90
2014,56011,26810,20223,15593,19210,95,35,88
2014,56016,25728,19859,14722,18447,93,33,83
2014,56022,25650,20502,14435,18996,93,27,82
2014,56029,25981,19889,14892,18275,92,32,84
2014,56044,32592,25163,18151,27081,108,27,103
2014,56049,28328,21630,15607,22389,104,30,88
2014,56051,24293,19037,13471,16611,87,31,76
2014,56078,31952,24148,18337,25855,107,28,104
2014,56085,30310,22657,16892,23725,105,28,96
2014,56086,36799,27409,21002,30072,110,25,119
2014,56087,26097,20150,15343,19139,95,32,87
2014,56088,28020,22124,15839,21712,98,26,90
2014,57000,28739,22153,16442,21830,99,25,93
2014,57003,26939,22032,15464,19236,87,21,87
2014,57018,30720,24053,17154,23984,100,21,97
2014,57027,30836,22970,16986,21716,95,22,96
2014,57062,29330,22950,16439,22707,99,25,93
2014,57064,26938,21301,14885,20061,94,26,84
2014,57072,29193,23484,16506,21919,93,27,93
2014,57081,28612,21641,16737,21887,101,28,95
2014,57093,28962,22711,15897,22047,97,24,90
2014,57094,29012,22664,16868,22435,99,25,95
2014,57095,31802,25028,17210,26256,105,26,97
2014,60000,28904,21918,16487,22340,102,27,93
2014,61000,31742,23780,17951,26025,109,26,102
2014,61003,28847,22890,16417,22184,97,21,93
2014,61010,36273,26921,19545,34600,129,34,111
2014,61012,34807,25011,18739,28377,113,27,106
2014,61019,32164,24439,18108,27307,112,27,102
2014,61024,28621,22685,16643,23704,104,25,94
2014,61028,34993,26761,18418,32757,122,29,104
2014,61031,27120,19980,16384,20309,102,34,93
2014,61039,32530,25240,17984,27111,107,24,102
2014,61041,35336,26874,19108,30766,114,25,108
2014,61043,40222,28072,22383,37073,132,31,127
2014,61048,31831,24729,17681,26171,106,23,100
2014,61063,36282,28398,19557,34202,120,23,111
2014,61068,34899,25400,18932,29406,116,27,107
2014,61072,32616,24678,18536,26027,105,24,105
2014,61079,35296,26240,20050,28468,108,24,113
2014,61080,27122,21653,15280,20696,96,23,86
2014,61081,35920,25602,19776,32238,126,34,112
2014,62000,27671,20986,15982,20698,99,28,90
2014,62003,27976,22174,16149,21191,96,23,91
2014,62006,32543,24609,18859,26583,108,25,107
2014,62009,30169,22562,17241,24955,111,30,97
2014,62011,30680,24408,17546,23752,97,22,99
2014,62015,28109,21907,15931,22010,100,28,90
2014,62022,37575,25470,22138,30025,118,28,125
2014,62026,28371,21940,16650,21485,98,26,94
2014,62027,33990,26645,19128,27633,104,23,108
2014,62032,34672,24417,20958,28817,118,29,119
2014,62038,28648,22319,16621,21794,98,24,94
2014,62051,24853,20100,14287,17972,89,28,81
2014,62060,33679,26215,18910,27443,105,24,107
2014,62063,24912,18466,14624,18293,99,35,83
2014,62079,28980,22875,16940,22494,98,23,96
2014,62093,24230,20013,13492,16656,83,24,76
2014,62096,24302,19248,13955,16508,86,29,79
2014,62099,31372,24220,17337,25246,104,26,98
2014,62100,35651,25542,20065,30561,120,28,113
2014,62108,29152,22541,16444,22688,101,25,93
2014,62118,26547,21504,15196,19801,92,23,86
2014,62119,33295,25849,18761,28073,109,26,106
2014,62120,27552,21671,15783,20167,93,23,89
2014,62121,39560,28633,22574,34188,119,30,128
2014,62122,30254,23125,17382,24835,107,26,98
2014,63000,29311,22558,16348,23193,103,25,92
2014,63001,29478,23952,16175,22659,95,23,91
2014,63003,31536,22956,18147,27937,122,35,103
2014,63004,31605,25101,17854,26501,106,25,101
2014,63012,28546,24041,15505,21437,89,20,88
2014,63013,27277,22942,15776,20394,89,22,89
2014,63020,24078,18751,12209,18058,96,36,69
2014,63023,30276,22850,17264,22790,100,22,98
2014,63035,32729,24949,18138,28075,113,27,103
2014,63038,34590,26558,19349,30832,116,26,109
2014,63040,29228,22155,15656,21017,95,23,89
2014,63045,30164,24343,16768,27177,112,23,95
2014,63046,29734,23584,16369,23416,99,20,93
2014,63048,32038,24973,17474,25820,103,22,99
2014,63049,29452,22915,16876,22900,100,23,95
2014,63057,37416,28523,20931,32680,115,22,118
2014,63058,28943,22869,16108,24068,105,26,91
2014,63061,35059,23908,18827,25973,109,29,106
2014,63067,30321,24256,17317,22951,95,24,98
2014,63072,26990,20699,16929,20037,97,28,96
2014,63073,28789,22775,16482,23965,105,26,93
2014,63075,32439,25368,17925,28510,112,26,101
2014,63076,33072,24806,18836,28391,114,28,107
2014,63079,25070,18886,13956,18460,98,36,79
2014,63080,28766,23221,15959,23798,102,24,90
2014,63084,30257,23975,17281,24552,102,24,98
2014,63086,28923,22450,16684,21719,97,22,94
2014,63087,30104,24904,16190,22380,90,16,92
2014,63088,29195,23166,16109,22314,96,22,91
2014,63089,34864,27397,18384,32516,119,23,104
2014,64000,33296,25224,18882,28048,111,27,107
2014,64008,34962,26895,18758,29159,108,27,106
2014,64015,34688,26959,18935,30918,115,23,107
2014,64021,35249,27367,19549,31849,116,25,111
2014,64023,36093,28054,20241,31842,114,24,114
2014,64025,33498,25961,19449,28417,109,27,110
2014,64029,37261,27844,19600,31670,114,26,111
2014,64034,33547,24782,18974,28695,116,29,107
2014,64047,34368,25911,18898,30921,119,31,107
2014,64056,32573,24790,18510,26492,107,26,105
2014,64063,35005,27094,19231,30156,111,29,109
2014,64065,29220,22852,17311,22427,98,25,98
2014,64074,30845,23562,18595,24594,104,26,105
2014,64075,32196,23795,17694,27703,116,31,100
2014,64076,37307,27454,20267,31660,115,25,115
2014,70000,31762,24975,17850,24135,97,22,101
2014,71000,32232,25061,18236,24632,98,23,103
2014,71002,34448,26111,19051,26556,102,27,108
2014,71004,31442,25362,16745,23293,92,21,95
2014,71011,34782,26521,19450,28034,106,29,110
2014,71016,29574,22533,16485,21104,94,21,93
2014,71017,34392,26760,18979,26708,100,27,107
2014,71020,33057,25293,18444,25276,100,28,104
2014,71022,33400,25421,20035,26596,105,24,113
2014,71024,33975,26133,19235,28051,107,27,109
2014,71034,30060,25279,17205,20865,83,14,97
2014,71037,34407,26742,19327,26865,100,28,109
2014,71045,32202,25357,18311,24843,98,22,104
2014,71047,33279,26579,18001,26836,101,27,102
2014,71053,30867,23798,18383,23741,100,24,104
2014,71057,33729,26785,19019,25877,97,24,108
2014,71066,33366,26079,18749,26820,103,26,106
2014,71067,33971,26734,19237,26891,101,22,109
2014,71069,32436,26268,17937,24021,91,24,101
2014,71070,31651,24826,17043,22840,92,20,96
2014,72000,31050,25288,17151,23379,92,20,97
2014,72003,29959,25386,16584,22630,89,18,94
2014,72004,31132,25319,17618,23447,93,20,100
2014,72018,30152,24996,16412,22722,91,18,93
2014,72020,31490,25575,17446,23355,91,19,99
2014,72021,31391,24605,17590,23932,97,23,99
2014,72025,33043,25719,18351,23709,92,21,104
2014,72029,31651,26060,17215,23793,91,23,97
2014,72030,31640,26272,17516,25583,97,22,99
2014,72037,29115,24327,15879,21817,90,20,90
2014,72038,31570,26217,17447,25293,96,19,99
2014,72039,30040,24556,16477,21637,88,17,93
2014,72040,32043,26379,17586,24938,95,20,99
2014,72041,30398,24564,16689,22702,92,21,94
2014,73000,31602,24411,17871,23947,98,24,101
2014,73001,35298,26424,19523,28958,110,29,110
2014,73006,32157,24837,18227,25173,101,27,103
2014,73009,31812,25086,18150,24011,96,24,103
2014,73022,30972,24188,17555,23598,98,29,99
2014,73028,34737,24255,20600,33479,138,39,116
2014,73032,32044,25297,18246,25491,101,26,103
2014,73040,34201,26500,19325,27494,104,25,109
2014,73042,32631,24315,18501,24351,100,24,105
2014,73066,31963,25249,17616,24442,97,25,100
2014,73083,31160,24031,18324,23641,98,25,104
2014,73098,33161,26464,18503,25583,97,25,105
2014,73107,28708,22568,15911,20004,89,20,90
2014,73109,30134,23445,16943,23908,102,22,96
2014,80000,31838,24384,17075,26817,110,24,97
2014,81000,37834,28143,19398,32436,115,23,110
2014,81001,38730,28211,20379,34380,122,25,115
2014,81003,49181,34229,22841,46458,136,28,129
2014,81004,31754,26101,16036,26184,100,16,91
2014,81013,33438,26047,17361,27803,107,24,98
2014,81015,40864,30675,20870,35490,116,24,118
2014,82000,29929,23844,15952,25506,107,24,90
2014,82003,30105,23831,16038,25734,108,22,91
2014,82005,31788,25681,16232,27600,107,24,92
2014,82009,34760,27497,17451,29974,109,20,99
2014,82014,28875,23349,16200,23438,100,23,92
2014,82032,27700,22741,15479,22268,98,20,88
2014,82036,32382,25328,16194,29437,116,27,92
2014,82037,28763,23141,15209,24453,106,27,86
2014,82038,29165,22529,15623,24152,107,30,88
2014,83000,28259,22383,15886,22840,102,25,90
2014,83012,27302,21349,15760,21310,100,28,89
2014,83013,28326,21615,16111,23448,108,32,91
2014,83028,27299,22287,14900,21557,97,21,84
2014,83031,26054,20362,15185,19776,97,30,86
2014,83034,28604,22694,16001,23355,103,23,90
2014,83040,30025,24429,16239,25317,104,20,92
2014,83044,27544,22933,15744,22379,98,17,89
2014,83049,31000,24769,16760,27226,110,23,95
2014,83055,29693,22949,16774,24501,107,26,95
2014,84000,29875,23147,16324,24508,106,25,92
2014,84009,28343,22709,15669,22785,100,23,89
2014,84010,25630,19474,15570,18628,96,33,88
2014,84016,27098,21740,14472,20570,95,33,82
2014,84029,28559,21709,15970,22744,105,29,90
2014,84033,36289,27220,17187,34171,126,34,97
2014,84035,31488,24120,17171,25952,108,25,97
2014,84043,31661,24337,16581,26957,111,26,94
2014,84050,27785,22007,15236,22255,101,27,86
2014,84059,27474,22542,16055,22153,98,20,91
2014,84068,30118,23751,16030,24422,103,23,91
2014,84075,28835,22305,16097,20909,94,22,91
2014,84077,32090,24788,17337,27329,110,22,98
2014,85000,33268,25220,17541,28220,112,25,99
2014,85007,30241,23802,16441,24685,104,22,93
2014,85009,40014,29115,19968,38138,131,32,113
2014,85011,27290,20694,16097,20431,99,29,91
2014,85024,31663,25375,16997,26359,104,24,96
2014,85026,34528,28033,17225,29150,104,19,97
2014,85034,37213,27667,19066,30976,112,31,108
2014,85039,33387,25438,16793,28605,112,29,95
2014,85045,30413,23546,16523,25325,108,24,93
2014,85046,38981,28736,19345,34994,122,28,109
2014,85047,29320,23233,16242,24831,107,26,92
2014,90000,30423,23090,17190,24747,107,27,97
2014,91000,28697,22138,16288,23185,105,28,92
2014,91005,28892,22729,16479,23415,103,28,93
2014,91013,27676,22005,15453,21871,99,25,87
2014,91015,27323,22147,15212,21119,95,23,86
2014,91030,29280,22489,16880,23780,106,27,95
2014,91034,26290,19442,15640,19855,102,37,88
2014,91054,27491,21877,15637,21659,99,27,88
2014,91059,33292,26672,17440,29839,112,22,99
2014,91064,30044,23207,16340,24587,106,26,92
2014,91072,28346,22271,16471,22833,103,25,93
2014,91103,30646,23539,16795,25964,110,29,95
2014,91114,28129,22276,15840,22202,100,25,90
2014,91120,29527,23802,16303,24253,102,21,92
2014,91141,33469,25291,18426,30296,120,28,104
2014,91142,24080,18324,14690,15999,87,40,83
2014,91143,25325,19301,14888,18714,97,40,84
2014,92000,31539,23681,17737,26134,110,27,100
2014,92003,28547,22419,16104,22768,102,26,91
2014,92006,36336,27887,19312,32893,118,27,109
2014,92035,35480,26233,19401,30104,115,29,110
2014,92045,34255,26932,18308,30058,112,27,104
2014,92048,31159,23749,16932,26340,111,26,96
2014,92054,34739,25839,18644,31887,123,29,105
2014,92087,31598,24047,17362,26427,110,29,98
2014,92094,30180,22363,17604,23964,107,27,100
2014,92097,31468,24401,17208,27662,113,25,97
2014,92101,33884,25732,18810,29127,113,25,106
2014,92114,33434,25020,18136,29840,119,30,103
2014,92137,27580,21396,15896,20398,95,27,90
2014,92138,36209,27585,19185,32994,120,29,108
2014,92140,30591,23833,16748,25007,105,24,95
2014,92141,39306,29325,20593,35800,122,28,116
2014,92142,35261,26257,19392,30668,117,27,110
2014,93000,28093,22093,16106,21599,98,25,91
2014,93010,28465,22733,16168,22807,100,26,91
2014,93014,25091,19396,14674,17981,93,33,83
2014,93018,26416,21229,15265,20306,96,29,86
2014,93022,29023,23244,16444,22388,96,19,93
2014,93056,27304,22080,15835,21035,95,23,90
2014,93088,31824,24909,17670,25975,104,25,100
2014,93090,24209,19112,14711,16661,87,33,83
2015,1000,31705,23773,17698,24596,103,25,100
2015,2000,33520,25412,18970,25942,102,25,107
2015,3000,29677,22302,16684,22816,102,27,94
2015,3001,30749,23506,17098,22783,97,23,97
2015,4000,27449,19088,13831,20214,106,32,78
2015,10000,32920,24942,18565,25071,101,24,105
2015,11000,32355,24195,18177,24405,101,23,103
2015,11001,39755,28837,22562,31086,108,30,127
2015,11002,28118,21679,15688,20159,93,23,89
2015,11004,38241,27334,21613,32718,120,30,122
2015,11005,30038,23721,16833,21733,92,24,95
2015,11007,32959,25568,19128,23394,91,21,108
2015,11008,37659,26310,21603,29098,111,29,122
2015,11009,35935,27505,20092,29691,108,28,114
2015,11013,39197,27948,22529,29610,106,29,127
2015,11016,33671,26029,18079,26980,104,27,102
2015,11018,33705,26975,18488,25482,94,25,104
2015,11021,45563,29327,25051,37730,129,36,142
2015,11022,36053,27163,19916,29668,109,27,113
2015,11023,39779,28237,22371,31565,112,30,126
2015,11024,39188,28105,21850,32874,117,33,123
2015,11025,39559,28878,21755,34511,120,32,123
2015,11029,35168,26297,20349,28212,107,26,115
2015,11030,31950,26349,17961,23811,90,23,101
2015,11035,36807,27321,20828,30427,111,31,118
2015,11037,36957,27846,20609,29617,106,31,116
2015,11038,35745,27709,20160,27301,99,27,114
2015,11039,44004,27575,24762,33523,122,31,140
2015,11040,35908,26187,20652,27375,105,29,117
2015,11044,36391,28621,20518,28716,100,29,116
2015,11050,34597,26489,20381,26944,102,26,115
2015,11052,34517,26213,19968,27586,105,28,113
2015,11053,33134,26176,18352,27082,103,24,104
